gc,void_index,ra,dec,gal_l,gal_b,z,L,theta_v,inner_valid,ring_valid,masked_frac_inner,masked_frac_ring,max_masked_frac,discarded
NGC,812,130.57932601610563,3.0821094536914857,223.43885933296008,25.969644224858772,0.15335341219760631,22.373440773997885,0.03404349878781213,0.48097621169534516,0.5429904618129417,0.5190237883046549,0.45700953818705825,0.5190237883046549,True
NGC,813,111.22298192940747,31.245117557041464,187.3504978036795,20.315793783005162,0.22292540189903975,20.81895236878512,0.022187919593588772,0.9991925064599483,0.9357338931051187,0.000807493540051718,0.06426610689488133,0.06426610689488133,False
NGC,814,150.27047160886755,-5.212969603532681,244.56728861180176,37.668596414271526,0.21192066252135447,22.82208775148321,0.02551227669507134,0.31992173168643756,0.4095006090133983,0.6800782683135624,0.5904993909866016,0.6800782683135624,True
NGC,815,189.35305480738324,-2.7156873404310744,295.9212431013428,59.96500344412191,0.2273727080909544,22.328723225234583,0.023358736089767018,0.20614354345610714,0.35701779982491977,0.7938564565438928,0.6429822001750802,0.7938564565438928,True
NGC,816,129.09861200719894,-2.1111827284919973,227.57782976732827,22.111814895314712,0.21629553722526706,20.024081828168864,0.021956780445851358,0.23248145094806266,0.39186295503211993,0.7675185490519374,0.60813704496788,0.7675185490519374,True
NGC,817,129.23066598772402,2.189307472683554,223.58429625650743,24.35881518833167,0.14294183978656858,22.52275341754312,0.036669417686169464,0.6330752408534783,0.6776693286010056,0.3669247591465217,0.3223306713989944,0.3669247591465217,True
NGC,818,235.69492272176313,31.460546828514193,50.109072634956036,52.62522880043743,0.2078107724535335,22.00065667717667,0.02505353106223676,0.9904967055245818,0.9189428426909458,0.0095032944754182,0.08105715730905416,0.08105715730905416,False
NGC,819,234.01682803480958,-0.1452096213952898,5.229023006913042,41.98366361900682,0.21696165622721308,21.782074025239755,0.02381526915202216,0.9148101443183411,0.7566507980957715,0.08518985568165893,0.24334920190422848,0.24334920190422848,False
NGC,820,273.48025676806776,34.1243002150069,61.121999017869406,22.07806739433124,0.207482227744756,20.725665584459968,0.02363697019643239,0.9982920580700256,0.9997158687313539,0.0017079419299743659,0.00028413126864612614,0.0017079419299743659,False
NGC,821,231.421923078413,0.8672934832730816,4.105452871559552,44.646443092282986,0.17204587400268948,21.722531565085447,0.029603497236131024,0.8562749365252086,0.7521088435374149,0.14372506347479141,0.24789115646258508,0.24789115646258508,False
NGC,822,244.6564926274762,3.8540216508727987,17.153455760486473,35.43764361586008,0.2301255068741288,21.690675409935118,0.022436029121039577,0.3536277602523659,0.3725893139424597,0.6463722397476341,0.6274106860575404,0.6463722397476341,True
NGC,823,222.59046559070956,38.07041974503619,64.1989552664398,62.821597768108184,0.09366476505766785,22.17521084695912,0.05441860793828016,1.0,0.98856621396747,0.0,0.01143378603252998,0.01143378603252998,False
NGC,824,265.1749227855714,22.340601411481796,46.34644327779071,25.048745065951387,0.21898650647527296,21.92297534883686,0.02376027519425285,0.9992957746478873,0.9734251968503937,0.0007042253521126751,0.026574803149606252,0.026574803149606252,False
NGC,825,248.0283450933103,6.775940771741551,22.259236957596407,33.95729791235618,0.1737083604483828,21.29206788926992,0.028751455034721263,0.5066307899288872,0.5849201769571072,0.4933692100711128,0.4150798230428928,0.4933692100711128,True
NGC,826,165.10100747256783,-7.824905554710238,261.3987737664018,45.90223649117194,0.22784849195515788,20.712561726380894,0.021625476213331187,0.9364782016348774,0.7686427722099541,0.06352179836512262,0.23135722779004586,0.23135722779004586,False
NGC,827,180.2747381064122,-0.7257022874863506,277.4075330068765,59.62801476269529,0.20983709171575293,21.715505814755424,0.024502963986821582,0.7435863528167151,0.6631746452725102,0.25641364718328485,0.33682535472748976,0.33682535472748976,True
NGC,828,125.07995447214176,3.414717104696133,220.2773621311881,21.292567536851802,0.2259753448506896,21.496611436728095,0.022619007314609408,0.3797173474141948,0.4844575691638172,0.6202826525858052,0.5155424308361828,0.6202826525858052,True
NGC,829,233.38222904235465,5.0593618101510005,10.53083199031222,45.5694124639799,0.1876100672314062,21.634943131919144,0.027146976295214294,0.29522165893646857,0.3280069099546534,0.7047783410635314,0.6719930900453466,0.7047783410635314,True
NGC,830,227.18225510115246,34.23433660302424,55.0382469227876,59.791305004698906,0.2296321067428223,22.1023374093615,0.022907989451893575,1.0,1.0,0.0,0.0,0.0,False
NGC,831,228.99109694678992,-2.5404655083483827,358.26596817508016,44.258276811599714,0.2039980364023433,19.030468061604463,0.022054307989835292,0.24100719424460432,0.31614166802676674,0.7589928057553956,0.6838583319732332,0.7589928057553956,True
NGC,832,164.53886953752306,-5.336262057201224,258.53719727810784,47.53247925616351,0.1975792703354888,20.990204470929108,0.02507379722149468,0.331056293485136,0.42553729456384326,0.668943706514864,0.5744627054361567,0.668943706514864,True
NGC,833,187.010627302469,-0.7108967158022227,290.56205393749735,61.597683213061536,0.22963302798559881,21.094504992883973,0.02186333811394006,0.7933444259567388,0.7153769511790103,0.20665557404326118,0.28462304882098965,0.28462304882098965,False
NGC,834,160.9419758051427,-7.2490510060460975,256.34822690597287,43.777179650426746,0.20428841871313225,22.14187523903922,0.025625561066906978,0.7203923468152095,0.6182346531057029,0.27960765318479053,0.3817653468942971,0.3817653468942971,True
NGC,835,175.3704771530101,0.07468335139740319,268.21559620487676,58.150998288114856,0.17996059759460786,22.60650155478815,0.02951337600650183,0.8462800875273523,0.6645644822228316,0.1537199124726477,0.3354355177771684,0.3354355177771684,True
NGC,836,139.70127967321636,-7.062591870955862,238.5458117980604,28.263665044943487,0.22296980695768115,22.063608898475387,0.02351001087609034,0.6514911396052442,0.5798391728891442,0.3485088603947558,0.4201608271108558,0.4201608271108558,True
NGC,837,161.5614429812549,-6.029848364222258,255.88503392315926,45.10220690130378,0.16743270831035834,20.71986560035719,0.02898065726144094,0.3858968291528632,0.5955715367146102,0.6141031708471367,0.40442846328538984,0.6141031708471367,True
NGC,838,189.6635907324334,-4.364502784250632,296.8497054063081,58.35619777406647,0.19232293744740828,20.76177817737572,0.025444018718907887,0.3349705304518664,0.23125153675928203,0.6650294695481336,0.768748463240718,0.768748463240718,True
NGC,839,166.09127019416223,-4.152402445093443,259.25826685777474,49.420997483043855,0.22885901933000022,20.14965018330061,0.02095041678722518,0.4488945270025371,0.27134587554269174,0.5511054729974629,0.7286541244573083,0.7286541244573083,True
NGC,840,258.2630129176287,12.253920878395984,33.152938038298736,27.308108926167815,0.22862408704707282,21.470108544385475,0.02234491532184725,0.2708631378159275,0.29059011164274323,0.7291368621840725,0.7094098883572568,0.7291368621840725,True
NGC,841,172.49554475491993,-2.793228253508436,266.4690006210118,54.20870886655069,0.19151116720702763,21.103372778608218,0.025966810508244217,0.2641131408367708,0.44617196702002354,0.7358868591632293,0.5538280329799765,0.7358868591632293,True
NGC,842,267.1410441227826,31.001893423910197,56.06628647269525,26.20133191388621,0.11434995455999102,20.93142947691121,0.042292672008163744,0.9406824846707544,0.9676831436699858,0.05931751532924556,0.03231685633001424,0.05931751532924556,False
NGC,843,251.74572455537105,7.58273002872296,25.140412520943755,31.067019810356715,0.21502724509030058,21.516467689436393,0.023724498417751986,0.7861075815332487,0.6782989545069229,0.21389241846675133,0.3217010454930771,0.3217010454930771,True
NGC,844,231.24907984651793,6.765634219861854,10.859221341307736,48.28286105779813,0.1922894358807538,21.3230743412947,0.026136224767868938,0.5099476439790576,0.549133620188394,0.49005235602094244,0.45086637981160604,0.49005235602094244,True
NGC,845,253.83843255989558,5.8172919383886255,24.441374230750526,28.40846157372743,0.20647660647450966,20.49999514245479,0.0234873099247504,0.2701339864572828,0.4755043227665706,0.7298660135427172,0.5244956772334294,0.7298660135427172,True
NGC,846,166.47356197576045,0.8299871242538337,254.605127964007,53.49370782266041,0.1883986103603196,20.42148090917232,0.02552231642985537,0.918285086112129,0.806797417468632,0.081714913887871,0.19320258253136802,0.19320258253136802,False
NGC,847,230.1145029185946,2.993857074384881,5.338120522671055,46.98992087257737,0.15531910148361763,21.263838973433234,0.03196169676455414,0.45393048752041054,0.5569492053599252,0.5460695124795895,0.4430507946400748,0.5460695124795895,True
NGC,848,220.2543972078959,37.62457306438755,64.35770171923645,64.71802571967923,0.2169499456368205,21.741735445320774,0.023772375480526207,1.0,1.0,0.0,0.0,0.0,False
NGC,849,196.06078879116274,-1.2985950052855975,309.63099274219303,61.40648242073311,0.14459071575256657,21.283758185638405,0.034271421351875206,0.5866549367259931,0.5839534569070491,0.4133450632740069,0.41604654309295086,0.41604654309295086,True
NGC,850,176.69523735306544,-1.4553679196482414,271.7809962422155,57.452721014557866,0.14783618093769585,21.917247976074695,0.03454527461320975,0.4832778147901399,0.5705435651478817,0.51672218520986,0.42945643485211826,0.51672218520986,True
NGC,851,205.41778976934967,-1.0708703895201324,328.1490561198291,59.31901271993547,0.21209166775800006,21.492976768395202,0.024008192928016783,0.6708494208494209,0.624551724137931,0.3291505791505791,0.37544827586206897,0.37544827586206897,True
NGC,852,211.35669641021138,3.1211424562325556,342.5027345485498,60.179266403029175,0.2175913968539448,20.333302088467804,0.022170572738009507,0.3549117980255705,0.5420303912059489,0.6450882019744295,0.45796960879405113,0.6450882019744295,True
NGC,853,161.90541631816382,-2.913685045712432,253.2409616566998,47.652333189549815,0.21791221093948576,19.73020732014392,0.021483118737180614,0.21391663796073027,0.35594971586016877,0.7860833620392698,0.6440502841398312,0.7860833620392698,True
